7/1/2024, 12:43:46 AM
      date predic actual  diff   acc
2024-05-06 100.29 102.21  1.88 -0.86
2024-05-07 100.00  99.48 -0.52 -1.38
2024-05-08 100.04  98.96 -1.09 -2.46
2024-05-09 100.11 100.48  0.36 -2.10
2024-05-10 100.04  99.28 -0.77 -2.87
2024-05-13  99.98 100.20  0.22 -2.65
2024-05-14 100.04 100.95  0.90 -1.75
2024-05-15 100.16 100.35  0.18 -1.57
2024-05-16 100.00  99.58 -0.42 -1.98
2024-05-17 100.03 100.42  0.39 -1.59
2024-05-20  99.95 101.38  1.42 -0.18
2024-05-21 100.04  99.00 -1.05 -1.22
2024-05-22  99.94  99.98  0.03 -1.19
2024-05-23  99.85  98.84 -1.02 -2.21
2024-05-24 100.01 100.85  0.83 -1.38
2024-05-28  99.96 100.27  0.31 -1.07
2024-05-29  99.89  97.93 -2.00 -3.07
2024-05-30  99.96 100.13  0.16 -2.91
2024-05-31 100.16 101.66  1.47 -1.43
2024-06-03 100.03  99.80 -0.22 -1.66
2024-06-04 100.09  99.73 -0.37 -2.02
2024-06-05 100.00 101.09  1.08 -0.94
2024-06-06 100.06  99.09 -0.98 -1.92
2024-06-07  99.95 100.07  0.12 -1.80
2024-06-10 100.03 101.26  1.22 -0.58
2024-06-11  99.98  99.34 -0.64 -1.22
2024-06-12 100.02 100.91  0.88 -0.35
2024-06-13  99.99  98.34 -1.67 -2.02
2024-06-14  99.99  99.63 -0.37 -2.39
2024-06-17 100.06  99.95 -0.11 -2.50
2024-06-18 100.03 100.52  0.49 -2.01
2024-06-20 100.06  99.95 -0.11 -2.11
2024-06-21  99.97  99.65 -0.32 -2.43
2024-06-24 100.09 100.75  0.65 -1.78
2024-06-25  99.94 101.58  1.62 -0.16
Mean Absolute Error: 0.75%
Epoch: 500000 BatchSize: 47
Norm: 100.27
===
      date predic actual  diff   acc
2024-04-16 100.04  99.85 -0.19 -0.19
2024-04-17 100.03  97.77 -2.32 -2.50
2024-04-18 100.04  99.70 -0.34 -2.85
2024-04-19 100.08  98.80 -1.30 -4.14
2024-04-22 100.09 101.57  1.46 -2.69
2024-04-23 100.10 100.61  0.50 -2.18
2024-04-24 100.01  99.70 -0.31 -2.49
2024-04-25  99.94  99.67 -0.27 -2.76
2024-04-29 100.09 101.52  1.41 -1.35
2024-04-30  99.85  99.28 -0.58 -1.93
2024-05-01 100.15  99.92 -0.22 -2.15
2024-05-06 100.28 102.21  1.89 -0.26
2024-05-07 100.02  99.48 -0.54 -0.80
2024-05-08 100.05  98.96 -1.10 -1.90
2024-05-09 100.12 100.48  0.35 -1.55
2024-05-10 100.06  99.28 -0.78 -2.33
2024-05-13 100.01 100.20  0.19 -2.14
2024-05-14 100.06 100.95  0.89 -1.25
2024-05-15 100.17 100.35  0.18 -1.07
2024-05-16 100.02  99.58 -0.44 -1.51
2024-05-17 100.05 100.42  0.37 -1.14
2024-05-20  99.98 101.38  1.39  0.25
2024-05-21 100.05  99.00 -1.06 -0.81
2024-05-22  99.97  99.98  0.01 -0.81
2024-05-23  99.89  98.84 -1.06 -1.86
2024-05-24 100.03 100.85  0.81 -1.06
2024-05-28  99.98 100.27  0.29 -0.77
2024-05-29  99.92  97.93 -2.04 -2.80
2024-05-30  99.99 100.13  0.14 -2.66
2024-05-31 100.17 101.66  1.47 -1.20
2024-06-03 100.04  99.80 -0.24 -1.44
2024-06-04 100.10  99.73 -0.37 -1.81
2024-06-05 100.02 101.09  1.06 -0.75
2024-06-06 100.07  99.09 -0.99 -1.74
2024-06-07  99.98 100.07  0.09 -1.65
2024-06-10 100.05 101.26  1.20 -0.45
2024-06-11 100.00  99.34 -0.67 -1.12
2024-06-12 100.04 100.91  0.86 -0.25
2024-06-13 100.01  98.34 -1.70 -1.95
2024-06-14 100.01  99.63 -0.39 -2.34
2024-06-17 100.08  99.95 -0.13 -2.47
2024-06-18 100.05 100.52  0.48 -1.99
2024-06-20 100.08  99.95 -0.12 -2.12
2024-06-21  99.99  99.65 -0.34 -2.46
2024-06-24 100.10 100.75  0.64 -1.82
2024-06-25  99.96 101.58  1.59 -0.23
2024-06-26 100.01 100.05  0.04 -0.19
Mean Absolute Error: 0.74%
Epoch: 500000 BatchSize: 47
Norm: 89.98
===
      date predic actual  diff   acc
2024-04-17 100.05  97.77 -2.33 -2.33
2024-04-18 100.05  99.70 -0.36 -2.69
2024-04-19 100.09  98.80 -1.30 -3.99
2024-04-22 100.10 101.57  1.45 -2.54
2024-04-23 100.10 100.61  0.50 -2.04
2024-04-24 100.02  99.70 -0.33 -2.37
2024-04-25  99.97  99.67 -0.30 -2.66
2024-04-29 100.09 101.52  1.41 -1.26
2024-04-30  99.89  99.28 -0.62 -1.88
2024-05-01 100.15  99.92 -0.22 -2.10
2024-05-06 100.26 102.21  1.91 -0.18
2024-05-07 100.04  99.48 -0.56 -0.74
2024-05-08 100.06  98.96 -1.12 -1.85
2024-05-09 100.12 100.48  0.35 -1.50
2024-05-10 100.07  99.28 -0.79 -2.29
2024-05-13 100.02 100.20  0.18 -2.12
2024-05-14 100.07 100.95  0.88 -1.24
2024-05-15 100.16 100.35  0.19 -1.06
2024-05-16 100.04  99.58 -0.46 -1.51
2024-05-17 100.06 100.42  0.36 -1.15
2024-05-20 100.00 101.38  1.37  0.22
2024-05-21 100.07  99.00 -1.08 -0.86
2024-05-22  99.99  99.98 -0.02 -0.88
2024-05-23  99.92  98.84 -1.09 -1.97
2024-05-24 100.05 100.85  0.79 -1.18
2024-05-28 100.00 100.27  0.27 -0.91
2024-05-29  99.95  97.93 -2.07 -2.98
2024-05-30 100.01 100.13  0.12 -2.86
2024-05-31 100.16 101.66  1.47 -1.38
2024-06-03 100.06  99.80 -0.25 -1.64
2024-06-04 100.11  99.73 -0.38 -2.02
2024-06-05 100.04 101.09  1.04 -0.97
2024-06-06 100.08  99.09 -1.00 -1.97
2024-06-07 100.00 100.07  0.07 -1.90
2024-06-10 100.06 101.26  1.19 -0.71
2024-06-11 100.02  99.34 -0.68 -1.40
2024-06-12 100.05 100.91  0.85 -0.55
2024-06-13 100.03  98.34 -1.71 -2.26
2024-06-14 100.03  99.63 -0.40 -2.67
2024-06-17 100.08  99.95 -0.13 -2.80
2024-06-18 100.06 100.52  0.46 -2.34
2024-06-20 100.08  99.95 -0.13 -2.47
2024-06-21 100.01  99.65 -0.36 -2.83
2024-06-24 100.11 100.75  0.63 -2.20
2024-06-25  99.99 101.58  1.57 -0.63
2024-06-26 100.03 100.05  0.02 -0.61
2024-06-27 100.06 100.44  0.38 -0.23
Mean Absolute Error: 0.75%
Epoch: 500000 BatchSize: 47
Norm: 89.44
===
      date predic actual  diff   acc
2024-04-18 100.12  99.70 -0.43 -0.43
2024-04-19 100.17  98.80 -1.38 -1.81
2024-04-22 100.18 101.57  1.37 -0.44
2024-04-23 100.19 100.61  0.42 -0.02
2024-04-24 100.09  99.70 -0.40 -0.42
2024-04-25 100.03  99.67 -0.36 -0.77
2024-04-29 100.17 101.52  1.33  0.56
2024-04-30  99.94  99.28 -0.67 -0.11
2024-05-01 100.24  99.92 -0.31 -0.42
2024-05-06 100.36 102.21  1.81  1.39
2024-05-07 100.10  99.48 -0.63  0.76
2024-05-08 100.14  98.96 -1.19 -0.42
2024-05-09 100.20 100.48  0.27 -0.15
2024-05-10 100.14  99.28 -0.87 -1.02
2024-05-13 100.09 100.20  0.11 -0.92
2024-05-14 100.14 100.95  0.80 -0.11
2024-05-15 100.25 100.35  0.09 -0.02
2024-05-16 100.11  99.58 -0.53 -0.55
2024-05-17 100.13 100.42  0.29 -0.26
2024-05-20 100.06 101.38  1.30  1.04
2024-05-21 100.14  99.00 -1.15 -0.11
2024-05-22 100.06  99.98 -0.08 -0.19
2024-05-23  99.98  98.84 -1.15 -1.34
2024-05-24 100.12 100.85  0.72 -0.62
2024-05-28 100.07 100.27  0.20 -0.42
2024-05-29 100.01  97.93 -2.13 -2.54
2024-05-30 100.08 100.13  0.05 -2.49
2024-05-31 100.25 101.66  1.39 -1.10
2024-06-03 100.13  99.80 -0.33 -1.43
2024-06-04 100.19  99.73 -0.46 -1.90
2024-06-05 100.11 101.09  0.98 -0.92
2024-06-06 100.16  99.09 -1.08 -2.00
2024-06-07 100.07 100.07  0.01 -1.99
2024-06-10 100.13 101.26  1.12 -0.88
2024-06-11 100.09  99.34 -0.75 -1.63
2024-06-12 100.13 100.91  0.78 -0.85
2024-06-13 100.10  98.34 -1.79 -2.64
2024-06-14 100.10  99.63 -0.47 -3.11
2024-06-17 100.16  99.95 -0.21 -3.33
2024-06-18 100.13 100.52  0.39 -2.94
2024-06-20 100.16  99.95 -0.21 -3.14
2024-06-21 100.08  99.65 -0.43 -3.57
2024-06-24 100.19 100.75  0.55 -3.02
2024-06-25 100.05 101.58  1.50 -1.51
2024-06-26 100.09 100.05 -0.04 -1.56
2024-06-27 100.13 100.44  0.30 -1.25
2024-06-28 100.11 101.27  1.15 -0.11
Mean Absolute Error: 0.72%
Epoch: 500000 BatchSize: 47
Norm: 69.83
===
Time: 4 min 23 sec.

